Plugin ID,CVE,CVSS v2.0 Base Score,Risk,Host,Protocol,Port,Name,Synopsis,Description,Solution,See Also,Plugin Output,STIG Severity,CVSS v4.0 Base Score,CVSS v4.0 Base+Threat Score,CVSS v3.0 Base Score,CVSS v2.0 Temporal Score,CVSS v3.0 Temporal Score,VPR Score,EPSS Score,Risk Factor,BID,XREF,MSKB,Plugin Publication Date,Plugin Modification Date,Metasploit,Core Impact,CANVAS
"10551","","","None","192.168.2.202","udp","161","SNMP Request Network Interfaces Enumeration","The list of network interfaces cards of the remote host can be obtained via
SNMP.","It is possible to obtain the list of the network interfaces installed
on the remote host by sending SNMP requests with the OID 1.3.6.1.2.1.2.1.0

An attacker may use this information to gain more knowledge about
the target host.","Disable the SNMP service on the remote host if you do not use it,
or filter incoming UDP packets going to this port.","","
 Interface 1 information :
 ifIndex       : 1
 ifDescr       : EtherNet Port on unit 1, port:1
 ifPhysAddress : 0013f764be41


 Interface 2 information :
 ifIndex       : 2
 ifDescr       : EtherNet Port on unit 1, port:2
 ifPhysAddress : 0013f764be42


 Interface 3 information :
 ifIndex       : 3
 ifDescr       : EtherNet Port on unit 1, port:3
 ifPhysAddress : 0013f764be43


 Interface 4 information :
 ifIndex       : 4
 ifDescr       : EtherNet Port on unit 1, port:4
 ifPhysAddress : 0013f764be44


 Interface 5 information :
 ifIndex       : 5
 ifDescr       : EtherNet Port on unit 1, port:5
 ifPhysAddress : 0013f764be45


 Interface 6 information :
 ifIndex       : 6
 ifDescr       : EtherNet Port on unit 1, port:6
 ifPhysAddress : 0013f764be46


 Interface 7 information :
 ifIndex       : 7
 ifDescr       : EtherNet Port on unit 1, port:7
 ifPhysAddress : 0013f764be47


 Interface 8 information :
 ifIndex       : 8
 ifDescr       : EtherNet Port on unit 1, port:8
 ifPhysAddress : 0013f764be48


 Interface 9 information :
 ifIndex       : 9
 ifDescr       : EtherNet Port on unit 1, port:9
 ifPhysAddress : 0013f764be49


 Interface 10 information :
 ifIndex       : 10
 ifDescr       : EtherNet Port on unit 1, port:10
 ifPhysAddress : 0013f764be4a


 Interface 11 information :
 ifIndex       : 11
 ifDescr       : EtherNet Port on unit 1, port:11
 ifPhysAddress : 0013f764be4b


 Interface 12 information :
 ifIndex       : 12
 ifDescr       : EtherNet Port on unit 1, port:12
 ifPhysAddress : 0013f764be4c


 Interface 13 information :
 ifIndex       : 13
 ifDescr       : EtherNet Port on unit 1, port:13
 ifPhysAddress : 0013f764be4d


 Interface 14 information :
 ifIndex       : 14
 ifDescr       : EtherNet Port on unit 1, port:14
 ifPhysAddress : 0013f764be4e


 Interface 15 information :
 ifIndex       : 15
 ifDescr       : EtherNet Port on unit 1, port:15
 ifPhysAddress : 0013f764be4f


 Interface 16 information :
 ifIndex       : 16
 ifDescr       : EtherNet Port on unit 1, port:16
 ifPhysAddress : 0013f764be50


 Interface 17 information :
 ifIndex       : 17
 ifDescr       : EtherNet Port on unit 1, port:17
 ifPhysAddress : 0013f764be51


 Interface 18 information :
 ifIndex       : 18
 ifDescr       : EtherNet Port on unit 1, port:18
 ifPhysAddress : 0013f764be52


 Interface 19 information :
 ifIndex       : 19
 ifDescr       : EtherNet Port on unit 1, port:19
 ifPhysAddress : 0013f764be53


 Interface 20 information :
 ifIndex       : 20
 ifDescr       : EtherNet Port on unit 1, port:20
 ifPhysAddress : 0013f764be54


 Interface 21 information :
 ifIndex       : 21
 ifDescr       : EtherNet Port on unit 1, port:21
 ifPhysAddress : 0013f764be55


 Interface 22 information :
 ifIndex       : 22
 ifDescr       : EtherNet Port on unit 1, port:22
 ifPhysAddress : 0013f764be56


 Interface 23 information :
 ifIndex       : 23
 ifDescr       : EtherNet Port on unit 1, port:23
 ifPhysAddress : 0013f764be57


 Interface 24 information :
 ifIndex       : 24
 ifDescr       : EtherNet Port on unit 1, port:24
 ifPhysAddress : 0013f764be58


 Interface 25 information :
 ifIndex       : 25
 ifDescr       : EtherNet Port on unit 1, port:25
 ifPhysAddress : 0013f764be59


 Interface 26 information :
 ifIndex       : 26
 ifDescr       : EtherNet Port on unit 1, port:26
 ifPhysAddress : 0013f764be5a


 Interface 27 information :
 ifIndex       : 27
 ifDescr       : EtherNet Port on unit 1, port:27
 ifPhysAddress : 0013f764be5b


 Interface 28 information :
 ifIndex       : 28
 ifDescr       : EtherNet Port on unit 1, port:28
 ifPhysAddress : 0013f764be5c


 Interface 29 information :
 ifIndex       : 29
 ifDescr       : EtherNet Port on unit 1, port:29
 ifPhysAddress : 0013f764be5d


 Interface 30 information :
 ifIndex       : 30
 ifDescr       : EtherNet Port on unit 1, port:30
 ifPhysAddress : 0013f764be5e


 Interface 31 information :
 ifIndex       : 31
 ifDescr       : EtherNet Port on unit 1, port:31
 ifPhysAddress : 0013f764be5f


 Interface 32 information :
 ifIndex       : 32
 ifDescr       : EtherNet Port on unit 1, port:32
 ifPhysAddress : 0013f764be60


 Interface 33 information :
 ifIndex       : 33
 ifDescr       : EtherNet Port on unit 1, port:33
 ifPhysAddress : 0013f764be61


 Interface 34 information :
 ifIndex       : 34
 ifDescr       : EtherNet Port on unit 1, port:34
 ifPhysAddress : 0013f764be62


 Interface 35 information :
 ifIndex       : 35
 ifDescr       : EtherNet Port on unit 1, port:35
 ifPhysAddress : 0013f764be63


 Interface 36 information :
 ifIndex       : 36
 ifDescr       : EtherNet Port on unit 1, port:36
 ifPhysAddress : 0013f764be64


 Interface 37 information :
 ifIndex       : 37
 ifDescr       : EtherNet Port on unit 1, port:37
 ifPhysAddress : 0013f764be65


 Interface 38 information :
 ifIndex       : 38
 ifDescr       : EtherNet Port on unit 1, port:38
 ifPhysAddress : 0013f764be66


 Interface 39 information :
 ifIndex       : 39
 ifDescr       : EtherNet Port on unit 1, port:39
 ifPhysAddress : 0013f764be67


 Interface 40 information :
 ifIndex       : 40
 ifDescr       : EtherNet Port on unit 1, port:40
 ifPhysAddress : 0013f764be68


 Interface 41 information :
 ifIndex       : 41
 ifDescr       : EtherNet Port on unit 1, port:41
 ifPhysAddress : 0013f764be69


 Interface 42 information :
 ifIndex       : 42
 ifDescr       : EtherNet Port on unit 1, port:42
 ifPhysAddress : 0013f764be6a


 Interface 43 information :
 ifIndex       : 43
 ifDescr       : EtherNet Port on unit 1, port:43
 ifPhysAddress : 0013f764be6b


 Interface 44 information :
 ifIndex       : 44
 ifDescr       : EtherNet Port on unit 1, port:44
 ifPhysAddress : 0013f764be6c


 Interface 45 information :
 ifIndex       : 45
 ifDescr       : EtherNet Port on unit 1, port:45
 ifPhysAddress : 0013f764be6d


 Interface 46 information :
 ifIndex       : 46
 ifDescr       : EtherNet Port on unit 1, port:46
 ifPhysAddress : 0013f764be6e


 Interface 47 information :
 ifIndex       : 47
 ifDescr       : EtherNet Port on unit 1, port:47
 ifPhysAddress : 0013f764be6f


 Interface 48 information :
 ifIndex       : 48
 ifDescr       : EtherNet Port on unit 1, port:48
 ifPhysAddress : 0013f764be70


 Interface 49 information :
 ifIndex       : 49
 ifDescr       : EtherNet Port on unit 1, port:49
 ifPhysAddress : 0013f764be71


 Interface 50 information :
 ifIndex       : 50
 ifDescr       : EtherNet Port on unit 1, port:50
 ifPhysAddress : 0013f764be72


 Interface 51 information :
 ifIndex       : 453
 ifDescr       : Console port
 ifPhysAddress : 000000000000


 Interface 52 information :
 ifIndex       : 1001
 ifDescr       : VLAN interface ID 0001
 ifPhysAddress : 0013f764be40

","","","","","","","","","None","","","","2000/11/13","2023/11/08","","",""
"10800","","","None","192.168.2.202","udp","161","SNMP Query System Information Disclosure","The System Information of the remote host can be obtained via SNMP.","It is possible to obtain the system information about the remote
host by sending SNMP requests with the OID 1.3.6.1.2.1.1.1.

An attacker may use this information to gain more knowledge about
the target host.","Disable the SNMP service on the remote host if you do not use it,
or filter incoming UDP packets going to this port.","","System information :
 sysDescr     : Tiger Stack10/100 SMC6248M
 sysObjectID  : 1.3.6.1.4.1.202.20.48
 sysUptime    : 12d 2h 19m 13s
 sysContact   : 
 sysName      : 
 sysLocation  : 
 sysServices  : 3

","","","","","","","","","None","","","","2001/11/06","2023/11/08","","",""
"10863","","","None","192.168.2.202","tcp","443","SSL Certificate Information","This plugin displays the SSL certificate.","This plugin connects to every SSL-related port and attempts to 
extract and dump the X.509 certificate.","n/a","","Subject Name: 

Country:   
State/Province: Some-State
Organization: Internet Widgits Pty Ltd
Common Name: Intelligent Switch

Issuer Name: 

Country:   
State/Province: Some-State
Organization: Internet Widgits Pty Ltd
Common Name: Intelligent Switch

Serial Number: 00 

Version: 3

Signature Algorithm: MD5 With RSA Encryption

Not Valid Before: Jul 16 15:04:17 2003 GMT
Not Valid After: Jul 13 15:04:17 2013 GMT

Public Key Info: 

Algorithm: RSA Encryption
Key Length: 1024 bits
Public Key: 00 D1 8D 55 DF C3 C5 1F E6 22 C1 DA FD 89 C4 6F 67 0E F3 74 
            07 8D 5C BD A4 6C C7 1F D8 F2 E7 BD C2 80 4B 4F 8A 90 85 34 
            76 E8 BA D0 5A ED 7C 46 36 35 88 49 27 C2 1C 62 13 7F 1C E4 
            C0 CB 6D 5D A7 10 10 D1 2A FF F2 F2 99 47 11 5A E6 A7 DB 98 
            A6 88 45 D7 BD 5C AA 61 B5 C4 AC 5D 75 E8 8E 82 CC 31 47 F5 
            C0 70 7C 43 1C C6 3E C3 65 C9 E7 DD 10 4C F8 57 A2 F5 06 41 
            50 76 E4 5E A1 64 5D 8C 77 
Exponent: 01 00 01 

Signature Length: 128 bytes / 1024 bits
Signature: 00 43 8F 84 9B 62 20 BF BC E0 16 D8 DA 03 50 43 25 A2 BF 91 
           60 C3 C4 93 AA 35 C8 68 A8 E8 30 E8 95 65 8D F3 2E 75 98 CB 
           4E B2 C3 AB 3B 95 AA E4 26 54 55 26 4F 05 2B 48 3A DB BE 6C 
           B8 DC D3 F5 70 B2 B4 FD 89 D2 4A 31 F8 4E 93 BD 12 1F 61 11 
           82 5E 9C BA B8 EA C4 04 72 00 BF BC 9C 83 58 0D 38 FB 53 72 
           C3 E5 7E 35 33 17 06 40 40 72 7D DA C0 72 2E 9F 73 37 54 25 
           48 A1 36 B4 D8 44 C2 8A 59 

Extension: Subject Key Identifier (2.5.29.14)
Critical: 0
Subject Key Identifier: F9 72 60 20 72 BA C9 AC 8C 5F AF E7 4F C6 D1 8A F0 C4 13 63 


Extension: Authority Key Identifier (2.5.29.35)
Critical: 0
Key Identifier: F9 72 60 20 72 BA C9 AC 8C 5F AF E7 4F C6 D1 8A F0 C4 13 63 
Country:   
State/Province: Some-State
Organization: Internet Widgits Pty Ltd
Common Name: Intelligent Switch
Serial Number: 00 


Extension: Basic Constraints (2.5.29.19)
Critical: 0
CA: TRUE


Fingerprints : 

SHA-256 Fingerprint: 67 CB 69 53 DF 4D BC 8A 9B F2 8E 49 C7 90 CE D0 F0 52 D5 80 
                     53 73 72 47 B6 CB 1F 2A 7B CE BF EE 
SHA-1 Fingerprint: 31 A7 45 09 5E 93 F0 FA E2 48 B5 F7 B1 B5 AD 11 94 54 10 4C 
MD5 Fingerprint: 75 4C 77 69 60 C8 5E 08 61 44 EC 4C B5 C8 0B 69 


PEM certificate : 

-----BEGIN CERTIFICATE-----
MIIC+jCCAmOgAwIBAgIBADANBgkqhkiG9w0BAQQFADBiMQswCQYDVQQGEwIgIDETMBEGA1UECBMKU29tZS1TdGF0ZTEhMB8GA1UEChMYSW50ZXJuZXQgV2lkZ2l0cyBQdHkgTHRkMRswGQYDVQQDExJJbnRlbGxpZ2VudCBTd2l0Y2gwHhcNMDMwNzE2MTUwNDE3WhcNMTMwNzEzMTUwNDE3WjBiMQswCQYDVQQGEwIgIDETMBEGA1UECBMKU29tZS1TdGF0ZTEhMB8GA1UEChMYSW50ZXJuZXQgV2lkZ2l0cyBQdHkgTHRkMRswGQYDVQQDExJJbnRlbGxpZ2VudCBTd2l0Y2gwgZ8wDQYJKoZIhvcNAQEBBQADgY0AMIGJAoGBANGNVd/DxR/mIsHa/YnEb2cO83QHjVy9pGzHH9jy573CgEtPipCFNHboutBa7XxGNjWISSfCHGITfxzkwMttXacQENEq//LymUcRWuan25imiEXXvVyqYbXErF116I6CzDFH9cBwfEMcxj7DZcnn3RBM+Fei9QZBUHbkXqFkXYx3AgMBAAGjgb8wgbwwHQYDVR0OBBYEFPlyYCByusmsjF+v50/G0YrwxBNjMIGMBgNVHSMEgYQwgYGAFPlyYCByusmsjF+v50/G0YrwxBNjoWakZDBiMQswCQYDVQQGEwIgIDETMBEGA1UECBMKU29tZS1TdGF0ZTEhMB8GA1UEChMYSW50ZXJuZXQgV2lkZ2l0cyBQdHkgTHRkMRswGQYDVQQDExJJbnRlbGxpZ2VudCBTd2l0Y2iCAQAwDAYDVR0TBAUwAwEB/zANBgkqhkiG9w0BAQQFAAOBgQBDj4SbYiC/vOAW2NoDUEMlor+RYMPEk6o1yGio6DDolWWN8y51mMtOssOrO5Wq5CZUVSZPBStIOtu+bLjc0/VwsrT9idJKMfhOk70SH2ERgl6curjqxARyAL+8nINYDTj7U3LD5X41MxcGQEByfdrAci6fczdUJUihNrTYRMKKWQ==
-----END CERTIFICATE-----","","","","","","","","","None","","","","2008/05/19","2021/02/03","","",""
"11219","","","None","192.168.2.202","tcp","23","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 23/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/02/12","","",""
"11219","","","None","192.168.2.202","tcp","80","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 80/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/02/12","","",""
"11219","","","None","192.168.2.202","tcp","443","Nessus SYN scanner","It is possible to determine which TCP ports are open.","This plugin is a SYN 'half-open' port scanner.  It shall be reasonably
quick even against a firewalled target. 

Note that SYN scans are less intrusive than TCP (full connect) scans
against broken services, but they might cause problems for less robust
firewalls and also leave unclosed connections on the remote target, if
the network is loaded.","Protect your target with an IP filter.","","Port 443/tcp was found to be open","","","","","","","","","None","","","","2009/02/04","2025/02/12","","",""
"11936","","","None","192.168.2.202","tcp","0","OS Identification","It is possible to guess the remote operating system.","Using a combination of remote probes (e.g., TCP/IP, SMB, HTTP, NTP,
SNMP, etc.), it is possible to guess the name of the remote operating
system in use. It is also possible sometimes to guess the version of
the operating system.","n/a","","
Remote operating system : Cisco
Confidence level : 66
Method : telnet

Not all fingerprints could give a match. If you think that these
signatures would help us improve OS fingerprinting, please submit
them by visiting https://www.tenable.com/research/submitsignatures.

SNMP:!:Tiger Stack10/100 SMC6248M
SinFP:
   P1:B11013:F0x12:W8192:O0204ffff:M1460:
   P2:B11013:F0x12:W8192:O0204ffff010303000101080affffffff44454144:M1460:
   P3:B00000:F0x00:W0:O0:M0
   P4:191004_7_p=23
SSLcert:!:i/CN:Intelligent Switchi/O:Internet Widgits Pty Ltds/CN:Intelligent Switchs/O:Internet Widgits Pty Ltd
31a745095e93f0fae248b5f7b1b5ad119454104c


 
The remote host is running Cisco","","","","","","","","","None","","","","2003/12/09","2025/03/31","","",""
"14274","","","None","192.168.2.202","tcp","0","Nessus SNMP Scanner","SNMP information is enumerated to learn about other open ports.","This plugin runs an SNMP scan against the remote machine to find open
ports.

See the section 'plugins options' to configure it.","n/a","","
Nessus SNMP scanner was able to retrieve the open port list
with the community name: p*****
It found 0 open TCP ports and 6 open UDP ports.
","","","","","","","","","None","","","","2004/08/15","2023/11/08","","",""
"14274","","","None","192.168.2.202","udp","161","Nessus SNMP Scanner","SNMP information is enumerated to learn about other open ports.","This plugin runs an SNMP scan against the remote machine to find open
ports.

See the section 'plugins options' to configure it.","n/a","","Port 161/udp was found to be open","","","","","","","","","None","","","","2004/08/15","2023/11/08","","",""
"14274","","","None","192.168.2.202","udp","1042","Nessus SNMP Scanner","SNMP information is enumerated to learn about other open ports.","This plugin runs an SNMP scan against the remote machine to find open
ports.

See the section 'plugins options' to configure it.","n/a","","Port 1042/udp was found to be open","","","","","","","","","None","","","","2004/08/15","2023/11/08","","",""
